REF_DATE,GEO,DGUID,Type of structure,Type of unit,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,POP
2007,"Saguenay, Quebec",2011S0503408,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3824987,30.4.4,547.0,,,,0,158701.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822939,53.3.1,403.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823073,53.3.2,451.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823207,53.3.3,497.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823341,53.3.4,519.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823743,53.2.3,592.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3824011,53.1.1,403.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824145,53.1.2,449.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824279,53.1.3,492.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824413,53.1.4,519.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824599,53.4.1,394.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824787,53.4.2,521.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824975,53.4.3,510.0,,,,0,39906.0
2007,"Salaberry-de-Valleyfield, Quebec",2011S0504465,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825163,53.4.4,539.0,,,,0,39906.0
2007,"Sept-Îles, Quebec",2011S0504412,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822929,54.3.1,367.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823063,54.3.2,450.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823197,54.3.3,531.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823331,54.3.4,612.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3824001,54.1.1,367.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824135,54.1.2,450.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824269,54.1.3,530.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824403,54.1.4,591.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824585,54.4.1,367.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824773,54.4.2,458.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824961,54.4.3,536.0,,,,0,28038.0
2007,"Sept-Îles, Quebec",2011S0504412,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825149,54.4.4,593.0,,,,0,28038.0
2007,"Shawinigan, Quebec",2011S0504444,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822870,55.3.1,289.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823004,55.3.2,332.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823138,55.3.3,371.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823272,55.3.4,408.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823942,55.1.1,289.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824076,55.1.2,332.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824210,55.1.3,371.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824344,55.1.4,407.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824478,55.4.1,285.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824666,55.4.2,347.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824854,55.4.3,374.0,,,,0,51848.0
2007,"Shawinigan, Quebec",2011S0504444,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825042,55.4.4,405.0,,,,0,51848.0
2007,"Sherbrooke, Quebec",2011S0503433,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822832,56.3.1,366.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822966,56.3.2,424.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823100,56.3.3,529.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823234,56.3.4,644.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823636,56.2.3,589.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823770,56.2.4,628.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823904,56.1.1,366.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824038,56.1.2,424.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824172,56.1.3,529.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824306,56.1.4,644.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824440,56.4.1,369.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824628,56.4.2,433.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824816,56.4.3,528.0,,,,0,194707.0
2007,"Sherbrooke, Quebec",2011S0503433,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825004,56.4.4,639.0,,,,0,194707.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822930,57.3.1,304.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823064,57.3.2,382.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823198,57.3.3,448.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823332,57.3.4,508.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3824002,57.1.1,304.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824136,57.1.2,382.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824270,57.1.3,447.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824404,57.1.4,508.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824587,57.4.1,302.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824775,57.4.2,394.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824963,57.4.3,430.0,,,,0,41213.0
2007,"Sorel-Tracy, Quebec",2011S0504454,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825151,57.4.4,532.0,,,,0,41213.0
2007,"Thetford Mines, Quebec",2011S0504430,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822935,63.3.1,279.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823069,63.3.2,321.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823203,63.3.3,377.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823337,63.3.4,404.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823605,63.2.2,319.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823739,63.2.3,473.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3824007,63.1.1,280.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824141,63.1.2,321.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824275,63.1.3,374.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824409,63.1.4,403.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824592,63.4.1,286.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824780,63.4.2,335.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824968,63.4.3,403.0,,,,0,27982.0
2007,"Thetford Mines, Quebec",2011S0504430,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825156,63.4.4,405.0,,,,0,27982.0
2007,"Trois-Rivières, Quebec",2011S0503442,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822836,64.3.1,346.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822970,64.3.2,406.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823104,64.3.3,487.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823238,64.3.4,535.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823640,64.2.3,627.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823908,64.1.1,346.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824042,64.1.2,406.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824176,64.1.3,487.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824310,64.1.4,535.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824444,64.4.1,347.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824632,64.4.2,418.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824820,64.4.3,478.0,,,,0,147126.0
2007,"Trois-Rivières, Quebec",2011S0503442,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825008,64.4.4,538.0,,,,0,147126.0
2007,"Val-d'Or, Quebec",2011S0504480,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822938,65.3.1,351.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823072,65.3.2,375.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823206,65.3.3,454.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823340,65.3.4,534.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3824010,65.1.1,351.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824144,65.1.2,375.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824278,65.1.3,454.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824412,65.1.4,534.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824598,65.4.1,349.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824786,65.4.2,379.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824974,65.4.3,460.0,,,,0,32785.0
2007,"Val-d'Or, Quebec",2011S0504480,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825162,65.4.4,543.0,,,,0,32785.0
2007,"Victoriaville, Quebec",2011S0504440,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822940,66.3.1,308.0,,,,0,46380.0
2007,"Victoriaville, Quebec",2011S0504440,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823074,66.3.2,367.0,,,,0,46380.0
2007,"Victoriaville, Quebec",2011S0504440,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823208,66.3.3,460.0,,,,0,46380.0
2007,"Victoriaville, Quebec",2011S0504440,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823342,66.3.4,537.0,,,,0,46380.0
2007,"Victoriaville, Quebec",2011S0504440,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3824012,66.1.1,308.0,,,,0,46380.0
